code,level,section,chapter
HK1_6_4_16,1.0,2D2X3,math_12_algebra_C2
HK1_6_4_17,1.0,2D2X4,math_12_algebra_C2
HK1_6_4_18,1.0,2D2X5,math_12_algebra_C2
HK1_6_4_9,1.0,2D1X1,math_12_algebra_C1
HK1_3_10_21,1.0,2H1F3,math_12_geometry_C1
HK1_6_1_29,1.0,2D2X5,math_12_algebra_C2
HK1_6_1_25,1.0,2D1X6,math_12_algebra_C1
HK1_3_6_14,1.0,2D2X7,math_12_algebra_C2
HK1_3_6_17,1.0,2D2X4,math_12_algebra_C2
HK1_3_6_18,1.0,2D2X3,math_12_algebra_C2
HK1_3_6_20,1.0,2H1F5,math_12_geometry_C1
HK1_3_6_24,1.0,2H2F2,math_12_geometry_C2
HK1_3_6_25,1.0,2H2F1,math_12_geometry_C2
HK1_3_6_26,1.0,1H3X3,math_11_geometry_C3
HK1_3_8_1,1.0,2D1X5,math_12_algebra_C1
HK1_3_8_4,1.0,2D1X2,math_12_algebra_C1
HK1_3_6_12,1.0,2D2X1,math_12_algebra_C2
HK1_3_8_5,1.0,2D1X3,math_12_algebra_C1
HK1_3_8_14,1.0,2D2X3,math_12_algebra_C2
HK1_3_8_17,1.0,2D2X3,math_12_algebra_C2
HK1_3_8_19,1.0,2D2X4,math_12_algebra_C2
HK1_3_8_20,1.0,2H1F5,math_12_geometry_C1
HK1_3_8_21,1.0,2H1F3,math_12_geometry_C1
HK1_3_8_22,1.0,2H1F3,math_12_geometry_C1
HK1_3_8_26,1.0,2H2F1,math_12_geometry_C2
HK1_5_14_1,1.0,2D2X1,math_12_algebra_C2
HK1_5_14_2,1.0,2D1X2,math_12_algebra_C1
HK1_3_8_13,1.0,2D2X4,math_12_algebra_C2
HK1_5_14_3,1.0,2H1F3,math_12_geometry_C1
HK1_3_6_11,1.0,2D1X6,math_12_algebra_C1
HK1_3_6_3,1.0,2D1X1,math_12_algebra_C1
HK1_3_2_2,1.0,2D1X2,math_12_algebra_C1
HK1_3_2_12,1.0,2D2X1,math_12_algebra_C2
HK1_3_2_13,1.0,2D2X3,math_12_algebra_C2
HK1_3_2_15,1.0,2D2X4,math_12_algebra_C2
HK1_3_2_16,1.0,2D2X2,math_12_algebra_C2
HK1_3_2_17,1.0,2D2X3,math_12_algebra_C2
HK1_3_2_19,1.0,2H1F1,math_12_geometry_C1
HK1_3_2_20,1.0,2H1F3,math_12_geometry_C1
HK1_3_2_23,1.0,2H1F4,math_12_geometry_C1
HK1_3_6_7,1.0,2D1X7,math_12_algebra_C1
HK1_3_4_1,1.0,2D1X6,math_12_algebra_C1
HK1_3_4_3,1.0,2D1X1,math_12_algebra_C1
HK1_3_4_11,1.0,2D2X3,math_12_algebra_C2
HK1_3_4_18,1.0,2D2X4,math_12_algebra_C2
HK1_3_4_20,1.0,2H1F3,math_12_geometry_C1
HK1_3_4_21,1.0,2H1F1,math_12_geometry_C1
HK1_3_4_22,1.0,2H1F3,math_12_geometry_C1
HK1_3_4_24,1.0,2H2F1,math_12_geometry_C2
HK1_3_6_1,1.0,2D1X5,math_12_algebra_C1
HK1_3_6_2,1.0,2D1X1,math_12_algebra_C1
HK1_3_4_2,1.0,2D1X2,math_12_algebra_C1
HK1_6_1_28,1.0,2D2X3,math_12_algebra_C2
HK1_5_14_4,1.0,2H2F2,math_12_geometry_C2
HK1_5_14_6,1.0,2D1X5,math_12_algebra_C1
HK1_6_1_1,1.0,2D1X1,math_12_algebra_C1
HK1_6_1_2,1.0,2D1X2,math_12_algebra_C1
HK1_6_1_3,1.0,2D1X4,math_12_algebra_C1
HK1_6_1_4,1.0,2D2X2,math_12_algebra_C2
HK1_6_1_5,1.0,2D2X5,math_12_algebra_C2
HK1_6_1_6,1.0,2D2X6,math_12_algebra_C2
HK1_6_1_7,1.0,2D3X1,math_12_algebra_C3
HK1_6_1_8,1.0,2D3X3,math_12_algebra_C3
HK1_6_1_9,1.0,2D4F1,math_12_algebra_C4
HK1_6_17_10,1.0,2D1X6,math_12_algebra_C1
HK1_6_1_10,1.0,2D4F2,math_12_algebra_C4
HK1_6_1_12,1.0,2H1F1,math_12_geometry_C1
HK1_6_1_13,1.0,2H1F3,math_12_geometry_C1
HK1_6_1_14,1.0,2H1F4,math_12_geometry_C1
HK1_6_1_15,1.0,2H1F3,math_12_geometry_C1
HK1_6_1_17,1.0,2H3F1,math_12_geometry_C3
HK1_6_1_18,1.0,2H3F7,math_12_geometry_C3
HK1_6_1_20,1.0,2D1X2,math_12_algebra_C1
HK1_6_1_21,1.0,2D1X3,math_12_algebra_C1
HK1_6_1_24,1.0,2D1X5,math_12_algebra_C1
HK1_6_1_11,1.0,2D4F3,math_12_algebra_C4
HK1_5_14_5,1.0,2D1X1,math_12_algebra_C1
HK1_6_17_9,1.0,2D2X2,math_12_algebra_C2
HK1_6_17_5,1.0,2D1X5,math_12_algebra_C1
HK1_5_14_7,1.0,2D1X2,math_12_algebra_C1
HK1_5_14_8,1.0,2D1X3,math_12_algebra_C1
HK1_5_14_9,1.0,2D1X4,math_12_algebra_C1
HK1_5_14_10,1.0,2H1F1,math_12_geometry_C1
HK1_5_14_11,1.0,2D1X5,math_12_algebra_C1
HK1_5_14_12,1.0,2D2X3,math_12_algebra_C2
HK1_5_14_13,1.0,2D2X6,math_12_algebra_C2
HK1_5_14_16,1.0,2D2X1,math_12_algebra_C2
HK1_5_14_19,1.0,2D2X7,math_12_algebra_C2
HK1_6_17_6,1.0,2H1F4,math_12_geometry_C1
HK1_5_14_23,1.0,2H1F3,math_12_geometry_C1
TDN_HK1_09_7,1.0,2D1X6,math_12_algebra_C1
TDN_HK1_09_8,1.0,2H3F1,math_12_geometry_C3
TDN_HK1_09_10,1.0,2D2X3,math_12_algebra_C2
TDN_HK1_09_11,1.0,2D2X2,math_12_algebra_C2
TDN_HK1_09_13,1.0,2H3F1,math_12_geometry_C3
TDN_HK1_09_17,1.0,2D1X6,math_12_algebra_C1
HK1_6_17_1,1.0,2D2X3,math_12_algebra_C2
HK1_6_17_2,1.0,2H2F1,math_12_geometry_C2
HK1_6_17_4,1.0,2H2F2,math_12_geometry_C2
TDN_HK1_09_3,1.0,2D2X3,math_12_algebra_C2
1H3X3_106,1.0,1H3X3,math_11_geometry_C3
HK1_6_21_4,1.0,2D2X6,math_12_algebra_C2
LHP_HK1_09_43,1.0,2D2X2,math_12_algebra_C2
HK1_6_10_23,1.0,2D2X6,math_12_algebra_C2
HK1_6_10_25,1.0,2H2F1,math_12_geometry_C2
HK1_6_10_26,1.0,2H2F1,math_12_geometry_C2
HK1_6_10_30,1.0,2H2F2,math_12_geometry_C2
HK1_6_10_33,1.0,2H1F3,math_12_geometry_C1
HK1_4_1_1,1.0,2D1X6,math_12_algebra_C1
HK1_4_1_5,1.0,2D2X5,math_12_algebra_C2
HK1_4_1_6,1.0,2D1X6,math_12_algebra_C1
HK1_4_1_8,1.0,2H2F2,math_12_geometry_C2
HK1_6_10_22,1.0,2D1X4,math_12_algebra_C1
HK1_4_1_9,1.0,2D1X1,math_12_algebra_C1
HK1_4_1_11,1.0,2D1X7,math_12_algebra_C1
HK1_4_1_12,1.0,2D1X3,math_12_algebra_C1
HK1_4_1_13,1.0,2D1X2,math_12_algebra_C1
HK1_4_1_14,1.0,2D2X7,math_12_algebra_C2
HK1_4_1_15,1.0,2D1X5,math_12_algebra_C1
HK1_4_1_17,1.0,2H1F1,math_12_geometry_C1
HK1_4_1_19,1.0,2D2X6,math_12_algebra_C2
HK1_4_1_22,1.0,2H1F3,math_12_geometry_C1
HK1_4_1_34,1.0,2H1F4,math_12_geometry_C1
HK1_4_1_10,1.0,2H2F1,math_12_geometry_C2
HK1_6_25_2,1.0,2D1X6,math_12_algebra_C1
HK1_6_10_21,1.0,2H1F1,math_12_geometry_C1
HK1_6_10_19,1.0,2D1X3,math_12_algebra_C1
HK1_6_16_11,1.0,2D2X3,math_12_algebra_C2
HK1_6_16_14,1.0,2H2F3,math_12_geometry_C2
HK1_6_16_16,1.0,2D2X5,math_12_algebra_C2
HK1_6_16_30,1.0,2D2X4,math_12_algebra_C2
HK1_6_10_1,1.0,2H1F4,math_12_geometry_C1
HK1_6_10_2,1.0,2D2X3,math_12_algebra_C2
HK1_6_10_3,1.0,2H1F4,math_12_geometry_C1
HK1_6_10_4,1.0,2D1X2,math_12_algebra_C1
HK1_6_10_5,1.0,2D1X2,math_12_algebra_C1
HK1_6_10_20,1.0,2H1F3,math_12_geometry_C1
HK1_6_10_6,1.0,2H2F3,math_12_geometry_C2
HK1_6_10_8,1.0,2D1X1,math_12_algebra_C1
HK1_6_10_9,1.0,2D2X2,math_12_algebra_C2
HK1_6_10_11,1.0,2H1F1,math_12_geometry_C1
HK1_6_10_12,1.0,2D2X3,math_12_algebra_C2
HK1_6_10_13,1.0,2D1X5,math_12_algebra_C1
HK1_6_10_14,1.0,2D2X2,math_12_algebra_C2
HK1_6_10_15,1.0,2H2F1,math_12_geometry_C2
HK1_6_10_17,1.0,2D2X3,math_12_algebra_C2
HK1_6_10_18,1.0,2D1X5,math_12_algebra_C1
HK1_6_10_7,1.0,2D2X5,math_12_algebra_C2
HK1_6_16_5,1.0,2D1X2,math_12_algebra_C1
HK1_6_25_3,1.0,2D1X6,math_12_algebra_C1
HK1_6_25_7,1.0,2D2X3,math_12_algebra_C2
HK1_5_12_31,1.0,2H1F3,math_12_geometry_C1
HK1_5_12_32,1.0,2H2F2,math_12_geometry_C2
HK1_5_12_33,1.0,2D1X2,math_12_algebra_C1
HK1_4_7_4,1.0,2D1X5,math_12_algebra_C1
HK1_4_7_7,1.0,2D2X2,math_12_algebra_C2
HK1_4_7_8,1.0,2H2F3,math_12_geometry_C2
HK1_4_7_9,1.0,2D1X1,math_12_algebra_C1
HK1_4_7_12,1.0,2D2X3,math_12_algebra_C2
HK1_4_7_14,1.0,2D1X5,math_12_algebra_C1
HK1_5_12_30,1.0,2D1X2,math_12_algebra_C1
HK1_4_7_15,1.0,2D2X3,math_12_algebra_C2
HK1_4_7_19,1.0,2D2X5,math_12_algebra_C2
HK1_4_7_20,1.0,2H1F3,math_12_geometry_C1
HK1_4_7_24,1.0,2D2X5,math_12_algebra_C2
HK1_4_7_25,1.0,2D1X4,math_12_algebra_C1
HK1_4_7_26,1.0,2H2F3,math_12_geometry_C2
HK1_4_7_28,1.0,2H2F1,math_12_geometry_C2
HK1_4_7_29,1.0,2D2X4,math_12_algebra_C2
HK1_4_7_31,1.0,2H2F3,math_12_geometry_C2
HK1_4_7_33,1.0,2D2X6,math_12_algebra_C2
HK1_4_7_17,1.0,2H1F4,math_12_geometry_C1
HK1_6_25_4,1.0,2D2X7,math_12_algebra_C2
HK1_5_12_29,1.0,2H2F1,math_12_geometry_C2
HK1_5_12_27,1.0,2H1F1,math_12_geometry_C1
HK1_6_25_10,1.0,2D2X3,math_12_algebra_C2
HK1_6_25_15,1.0,2H2F2,math_12_geometry_C2
HK1_6_25_16,1.0,2H3F1,math_12_geometry_C3
HK1_5_12_1,1.0,2D1X3,math_12_algebra_C1
HK1_5_12_2,1.0,2D1X1,math_12_algebra_C1
HK1_5_12_3,1.0,2H1F3,math_12_geometry_C1
HK1_5_12_4,1.0,2D1X4,math_12_algebra_C1
HK1_5_12_5,1.0,1H3X5,math_11_geometry_C3
HK1_5_12_8,1.0,2D1X3,math_12_algebra_C1
HK1_5_12_28,1.0,2H1F4,math_12_geometry_C1
HK1_5_12_10,1.0,2D2X1,math_12_algebra_C2
HK1_5_12_12,1.0,2D2X3,math_12_algebra_C2
HK1_5_12_13,1.0,2D2X4,math_12_algebra_C2
HK1_5_12_15,1.0,2D2X6,math_12_algebra_C2
HK1_5_12_16,1.0,2D1X2,math_12_algebra_C1
HK1_5_12_18,1.0,2D2X3,math_12_algebra_C2
HK1_5_12_19,1.0,2D1X4,math_12_algebra_C1
HK1_5_12_20,1.0,2D2X1,math_12_algebra_C2
HK1_5_12_21,1.0,2D1X5,math_12_algebra_C1
HK1_5_12_23,1.0,2D1X1,math_12_algebra_C1
HK1_5_12_11,1.0,2D1X6,math_12_algebra_C1
HK1_4_7_34,1.0,2D1X1,math_12_algebra_C1
HK1_6_16_4,1.0,2H2F2,math_12_geometry_C2
HK1_6_16_2,1.0,2H1F1,math_12_geometry_C1
1D2X5_120,1.0,1D2X5,math_11_algebra_C2
1D2X5_121,1.0,1D2X5,math_11_algebra_C2
1D2X5_122,1.0,1D2X5,math_11_algebra_C2
1D2X5_123,1.0,1D2X5,math_11_algebra_C2
HK1_6_24_2,1.0,2D2X2,math_12_algebra_C2
HK1_6_24_3,1.0,2H2F3,math_12_geometry_C2
HK1_6_24_5,1.0,2H1F1,math_12_geometry_C1
HK1_6_24_6,1.0,2D1X3,math_12_algebra_C1
HK1_6_24_8,1.0,2D1X1,math_12_algebra_C1
1H3X5_105,1.0,1H3X5,math_11_geometry_C3
HK1_6_24_9,1.0,2D1X1,math_12_algebra_C1
HK1_6_24_14,1.0,2D1X5,math_12_algebra_C1
HK1_6_24_15,1.0,2D1X2,math_12_algebra_C1
HK1_6_24_17,1.0,2H2F2,math_12_geometry_C2
HK1_6_24_18,1.0,2D2X2,math_12_algebra_C2
HK1_6_24_19,1.0,2D2X3,math_12_algebra_C2
HK1_6_24_22,1.0,2D1X1,math_12_algebra_C1
HK1_6_24_23,1.0,2D1X2,math_12_algebra_C1
HK1_6_24_24,1.0,2D2X4,math_12_algebra_C2
HK1_6_3_1,1.0,2H1F1,math_12_geometry_C1
HK1_6_24_11,1.0,2H2F1,math_12_geometry_C2
HK1_6_3_6,1.0,2D1X1,math_12_algebra_C1
1H3X5_104,1.0,1H3X5,math_11_geometry_C3
1H3X5_102,1.0,1H3X5,math_11_geometry_C3
1D3X3_84,1.0,1D3X3,math_11_algebra_C3
1D3X3_85,1.0,1D3X3,math_11_algebra_C3
1D3X3_86,1.0,1D3X3,math_11_algebra_C3
1D3X3_87,1.0,1D3X3,math_11_algebra_C3
1D2X1_109,1.0,1D2X1,math_11_algebra_C2
1D2X2_164,1.0,1D2X2,math_11_algebra_C2
1D2X2_165,1.0,1D2X2,math_11_algebra_C2
1D2X2_166,1.0,1D2X2,math_11_algebra_C2
1D2X2_167,1.0,1D2X2,math_11_algebra_C2
1H3X5_103,1.0,1H3X5,math_11_geometry_C3
1D2X2_168,1.0,1D2X2,math_11_algebra_C2
1D2X2_170,1.0,1D2X2,math_11_algebra_C2
1D2X2_171,1.0,1D2X2,math_11_algebra_C2
1D2X2_172,1.0,1D2X2,math_11_algebra_C2
1H3X3_107,1.0,1H3X3,math_11_geometry_C3
1H3X3_108,1.0,1H3X3,math_11_geometry_C3
1D2X2_178,1.0,1D2X2,math_11_algebra_C2
1H3X4_120,1.0,1H3X4,math_11_geometry_C3
1H3X4_121,1.0,1H3X4,math_11_geometry_C3
1H3X4_122,1.0,1H3X4,math_11_geometry_C3
1D2X2_169,1.0,1D2X2,math_11_algebra_C2
HK1_6_16_3,1.0,2H2F1,math_12_geometry_C2
HK1_6_3_7,1.0,2H2F3,math_12_geometry_C2
HK1_6_3_10,1.0,2H1F1,math_12_geometry_C1
HK1_4_4_19,1.0,2H2F2,math_12_geometry_C2
HK1_4_4_20,1.0,2D2X5,math_12_algebra_C2
HK1_4_4_21,1.0,2H1F3,math_12_geometry_C1
HK1_4_4_25,1.0,2D2X6,math_12_algebra_C2
HK1_6_23_1,1.0,2H1F3,math_12_geometry_C1
HK1_6_23_4,1.0,2D2X2,math_12_algebra_C2
HK1_6_23_5,1.0,2D2X3,math_12_algebra_C2
HK1_6_23_7,1.0,2D1X1,math_12_algebra_C1
HK1_6_23_9,1.0,2H2F2,math_12_geometry_C2
HK1_4_4_18,1.0,2D1X5,math_12_algebra_C1
HK1_6_23_12,1.0,2D2X3,math_12_algebra_C2
HK1_6_23_15,1.0,2H1F1,math_12_geometry_C1
HK1_5_13_2,1.0,2H1F1,math_12_geometry_C1
HK1_5_13_3,1.0,2D1X1,math_12_algebra_C1
HK1_5_13_17,1.0,2H2F1,math_12_geometry_C2
HK1_5_13_23,1.0,2D1X5,math_12_algebra_C1
HK1_5_13_25,1.0,2H1F4,math_12_geometry_C1
HK1_5_13_27,1.0,2D1X3,math_12_algebra_C1
HK1_5_13_33,1.0,2H1F1,math_12_geometry_C1
HK1_6_16_1,1.0,2H1F3,math_12_geometry_C1
HK1_6_23_13,1.0,2D1X5,math_12_algebra_C1
HK1_6_3_8,1.0,2D1X2,math_12_algebra_C1
HK1_4_4_15,1.0,2H1F4,math_12_geometry_C1
HK1_4_4_9,1.0,2D2X5,math_12_algebra_C2
HK1_6_3_11,1.0,2D1X2,math_12_algebra_C1
HK1_6_3_12,1.0,2D3X2,math_12_algebra_C3
HK1_6_3_13,1.0,2D2X2,math_12_algebra_C2
HK1_6_3_14,1.0,2D1X5,math_12_algebra_C1
HK1_6_3_16,1.0,2D2X3,math_12_algebra_C2
HK1_6_3_25,1.0,2D2X4,math_12_algebra_C2
HK1_6_3_26,1.0,2H2F1,math_12_geometry_C2
HK1_6_3_27,1.0,2D2X5,math_12_algebra_C2
HK1_6_3_30,1.0,2D2X1,math_12_algebra_C2
HK1_4_4_12,1.0,2D1X6,math_12_algebra_C1
HK1_6_3_31,1.0,2D1X3,math_12_algebra_C1
HK1_6_3_35,1.0,2D1X1,math_12_algebra_C1
HK1_6_3_36,1.0,2H1F1,math_12_geometry_C1
HK1_6_3_38,1.0,2D3X2,math_12_algebra_C3
HK1_6_3_39,1.0,2D1X6,math_12_algebra_C1
HK1_6_3_40,1.0,2H1F1,math_12_geometry_C1
HK1_6_3_41,1.0,2H1F3,math_12_geometry_C1
HK1_6_3_47,1.0,2H1F3,math_12_geometry_C1
HK1_4_4_3,1.0,2D2X7,math_12_algebra_C2
HK1_4_4_8,1.0,2H2F2,math_12_geometry_C2
HK1_6_3_34,1.0,2H1F4,math_12_geometry_C1
HK1_6_21_1,1.0,2H1F1,math_12_geometry_C1
HK1_4_7_35,1.0,2D1X1,math_12_algebra_C1
HK1_4_7_39,1.0,2D2X4,math_12_algebra_C2
HK1_6_13_6,1.0,1D3X3,math_11_algebra_C3
HK1_6_13_7,1.0,2D2X1,math_12_algebra_C2
HK1_6_13_8,1.0,2D2X3,math_12_algebra_C2
HK1_6_13_9,1.0,2H1F3,math_12_geometry_C1
HK1_6_13_10,1.0,2H2F1,math_12_geometry_C2
HK1_6_13_11,1.0,2H2F2,math_12_geometry_C2
HK1_6_13_14,1.0,2D1X2,math_12_algebra_C1
HK1_6_13_16,1.0,2D1X5,math_12_algebra_C1
HK1_6_13_17,1.0,2D1X6,math_12_algebra_C1
HK1_6_13_5,1.0,2D1X5,math_12_algebra_C1
HK1_6_13_19,1.0,1D2X2,math_11_algebra_C2
HK1_6_13_21,1.0,2D2X3,math_12_algebra_C2
HK1_6_13_24,1.0,2H1F4,math_12_geometry_C1
HK1_6_13_25,1.0,2H1F4,math_12_geometry_C1
HK1_6_13_26,1.0,2H1F3,math_12_geometry_C1
HK1_6_13_28,1.0,2H2F3,math_12_geometry_C2
HK1_6_6_1,1.0,2D2X5,math_12_algebra_C2
HK1_6_6_2,1.0,2D2X4,math_12_algebra_C2
HK1_6_6_3,1.0,2D1X5,math_12_algebra_C1
HK1_6_6_4,1.0,2D1X5,math_12_algebra_C1
HK1_6_13_20,1.0,2D1X2,math_12_algebra_C1
HK1_6_6_5,1.0,2D1X3,math_12_algebra_C1
HK1_6_13_4,1.0,2D1X4,math_12_algebra_C1
HK1_6_13_2,1.0,2D1X2,math_12_algebra_C1
HK1-1819_T_28,1.0,2H1F3,math_12_geometry_C1
HK1-1819_T_29,1.0,2H1F4,math_12_geometry_C1
HK1-1819_T_30,1.0,2H1F1,math_12_geometry_C1
HK1_5_11_1,1.0,2D1X5,math_12_algebra_C1
HK1_5_11_2,1.0,2D1X2,math_12_algebra_C1
HK1_5_11_3,1.0,2D1X3,math_12_algebra_C1
HK1_5_11_4,1.0,2D2X3,math_12_algebra_C2
HK1_5_11_5,1.0,2H2F1,math_12_geometry_C2
HK1_5_11_7,1.0,2H1F3,math_12_geometry_C1
HK1_6_13_3,1.0,2D1X3,math_12_algebra_C1
HK1_5_11_9,1.0,2D1X1,math_12_algebra_C1
HK1_5_11_12,1.0,2D2X4,math_12_algebra_C2
HK1_5_11_16,1.0,2D2X1,math_12_algebra_C2
HK1_5_11_17,1.0,2D2X5,math_12_algebra_C2
HK1_5_11_21,1.0,2D1X5,math_12_algebra_C1
HK1_5_11_22,1.0,2D1X1,math_12_algebra_C1
HK1_5_11_28,1.0,2D1X4,math_12_algebra_C1
HK1_5_11_30,1.0,2H2F1,math_12_geometry_C2
HK1_5_11_37,1.0,2H3F5,math_12_geometry_C3
HK1_6_13_1,1.0,2D1X1,math_12_algebra_C1
HK1_5_11_11,1.0,1D5X1,math_11_algebra_C5
HK1-1819_T_27,1.0,2H1F3,math_12_geometry_C1
HK1_6_6_6,1.0,2D1X1,math_12_algebra_C1
HK1_6_6_9,1.0,2D1X5,math_12_algebra_C1
HK1_6_6_40,1.0,2D1X7,math_12_algebra_C1
LHP_HK1_09_1,1.0,2D1X6,math_12_algebra_C1
LHP_HK1_09_5,1.0,2D2X5,math_12_algebra_C2
LHP_HK1_09_6,1.0,2D1X6,math_12_algebra_C1
LHP_HK1_09_7,1.0,2D2X4,math_12_algebra_C2
LHP_HK1_09_8,1.0,2H2F2,math_12_geometry_C2
LHP_HK1_09_9,1.0,2D1X1,math_12_algebra_C1
LHP_HK1_09_10,1.0,2H2F1,math_12_geometry_C2
LHP_HK1_09_11,1.0,2D1X7,math_12_algebra_C1
HK1_6_6_39,1.0,2H2F3,math_12_geometry_C2
LHP_HK1_09_12,1.0,2D1X3,math_12_algebra_C1
LHP_HK1_09_14,1.0,2D2X7,math_12_algebra_C2
LHP_HK1_09_15,1.0,2D1X5,math_12_algebra_C1
LHP_HK1_09_16,1.0,2D2X3,math_12_algebra_C2
LHP_HK1_09_17,1.0,2H1F1,math_12_geometry_C1
LHP_HK1_09_19,1.0,2D2X2,math_12_algebra_C2
LHP_HK1_09_20,1.0,2D2X2,math_12_algebra_C2
LHP_HK1_09_22,1.0,2H1F3,math_12_geometry_C1
LHP_HK1_09_25,1.0,2D2X3,math_12_algebra_C2
LHP_HK1_09_34,1.0,2H1F4,math_12_geometry_C1
LHP_HK1_09_13,1.0,2D1X5,math_12_algebra_C1
HK1_6_6_7,1.0,2H2F3,math_12_geometry_C2
HK1_6_6_38,1.0,2H1F1,math_12_geometry_C1
HK1_6_6_36,1.0,2H2F2,math_12_geometry_C2
HK1_6_6_10,1.0,2H1F1,math_12_geometry_C1
HK1_6_6_11,1.0,2D2X1,math_12_algebra_C2
HK1_6_6_12,1.0,2D2X1,math_12_algebra_C2
HK1_6_6_13,1.0,2D1X2,math_12_algebra_C1
HK1_6_6_14,1.0,2D2X2,math_12_algebra_C2
HK1_6_6_15,1.0,2D2X2,math_12_algebra_C2
HK1_6_6_16,1.0,2D1X4,math_12_algebra_C1
HK1_6_6_17,1.0,2D2X2,math_12_algebra_C2
HK1_6_6_18,1.0,2D1X4,math_12_algebra_C1
HK1_6_6_37,1.0,2H1F3,math_12_geometry_C1
HK1_6_6_19,1.0,2D2X1,math_12_algebra_C2
HK1_6_6_21,1.0,2D1X1,math_12_algebra_C1
HK1_6_6_22,1.0,2H1F1,math_12_geometry_C1
HK1_6_6_23,1.0,2D2X3,math_12_algebra_C2
HK1_6_6_24,1.0,2H2F3,math_12_geometry_C2
HK1_6_6_25,1.0,2D2X3,math_12_algebra_C2
HK1_6_6_26,1.0,2D2X3,math_12_algebra_C2
HK1_6_6_29,1.0,2H1F4,math_12_geometry_C1
HK1_6_6_33,1.0,2H2F3,math_12_geometry_C2
HK1_6_6_35,1.0,2H1F3,math_12_geometry_C1
HK1_6_6_20,1.0,2H2F3,math_12_geometry_C2
HK1_4_7_36,1.0,2D1X1,math_12_algebra_C1
HK1-1819_T_26,1.0,2D2X7,math_12_algebra_C2
HK1-1819_T_24,1.0,2D1X2,math_12_algebra_C1
HK1_4_2_5,1.0,2H1F1,math_12_geometry_C1
HK1_4_2_7,1.0,2D2X1,math_12_algebra_C2
HK1_4_2_15,1.0,2D2X3,math_12_algebra_C2
HK1_4_2_16,1.0,2D1X1,math_12_algebra_C1
HK1_4_2_19,1.0,10_LOP,math_12_geometry_C3
HK1_4_2_26,1.0,2D1X2,math_12_algebra_C1
HK1_4_2_27,1.0,2H2F2,math_12_geometry_C2
HK1_4_2_29,1.0,2H2F1,math_12_geometry_C2
HK1_4_2_30,1.0,2H1F3,math_12_geometry_C1
HK1_4_2_2,1.0,2D1X4,math_12_algebra_C1
HK1_4_2_31,1.0,2D1X1,math_12_algebra_C1
HK1_4_2_40,1.0,2D1X6,math_12_algebra_C1
HK1_4_2_49,1.0,1H3X2,math_11_geometry_C3
HK1_6_14_1,1.0,2D1X1,math_12_algebra_C1
HK1_6_14_2,1.0,2D1X2,math_12_algebra_C1
HK1_6_14_3,1.0,2D1X3,math_12_algebra_C1
HK1_6_14_4,1.0,2D1X4,math_12_algebra_C1
HK1_6_14_5,1.0,2D2X1,math_12_algebra_C2
HK1_6_14_6,1.0,2D2X2,math_12_algebra_C2
HK1_6_14_7,1.0,2D2X3,math_12_algebra_C2
HK1_4_2_35,1.0,2D1X5,math_12_algebra_C1
HK1_6_14_8,1.0,2D2X3,math_12_algebra_C2
HK1_5_15_27,1.0,2D1X5,math_12_algebra_C1
HK1_5_15_20,1.0,2H1F4,math_12_geometry_C1
HK1_4_7_40,1.0,2D2X4,math_12_algebra_C2
HK1_6_20_1,1.0,2H1F1,math_12_geometry_C1
HK1_6_20_2,1.0,2H2F3,math_12_geometry_C2
HK1_6_20_3,1.0,2H2F1,math_12_geometry_C2
HK1_6_20_4,1.0,2D1X4,math_12_algebra_C1
HK1_6_20_5,1.0,2D2X2,math_12_algebra_C2
HK1_6_20_6,1.0,2D1X3,math_12_algebra_C1
HK1_6_20_7,1.0,2H2F2,math_12_geometry_C2
HK1_6_20_8,1.0,2H1F1,math_12_geometry_C1
HK1_5_15_24,1.0,2H2F2,math_12_geometry_C2
HK1_6_20_9,1.0,2D1X1,math_12_algebra_C1
HK1_6_20_15,1.0,2D2X3,math_12_algebra_C2
HK1_6_20_16,1.0,2D2X3,math_12_algebra_C2
HK1_6_20_20,1.0,2D2X3,math_12_algebra_C2
HK1_5_15_2,1.0,2D1X5,math_12_algebra_C1
HK1_5_15_3,1.0,2H2F3,math_12_geometry_C2
HK1_5_15_5,1.0,2D2X4,math_12_algebra_C2
HK1_5_15_10,1.0,2H1F5,math_12_geometry_C1
HK1_5_15_15,1.0,2D1X5,math_12_algebra_C1
HK1_5_15_17,1.0,2H2F2,math_12_geometry_C2
HK1_6_20_13,1.0,2D1X5,math_12_algebra_C1
HK1-1819_T_25,1.0,2D2X4,math_12_algebra_C2
HK1_6_14_9,1.0,2D2X3,math_12_algebra_C2
HK1_6_14_11,1.0,2H1F4,math_12_geometry_C1
HK1-1819_T_4,1.0,2D1X6,math_12_algebra_C1
HK1-1819_T_5,1.0,2D1X2,math_12_algebra_C1
HK1-1819_T_6,1.0,2D2X2,math_12_algebra_C2
HK1-1819_T_7,1.0,2D2X3,math_12_algebra_C2
HK1-1819_T_8,1.0,2D2X4,math_12_algebra_C2
HK1-1819_T_9,1.0,2D2X4,math_12_algebra_C2
HK1-1819_T_10,1.0,2D2X5,math_12_algebra_C2
HK1-1819_T_11,1.0,2D2X2,math_12_algebra_C2
HK1-1819_T_12,1.0,2D3X1,math_12_algebra_C3
HK1-1819_T_3,1.0,2D1X4,math_12_algebra_C1
HK1-1819_T_13,1.0,2H1F3,math_12_geometry_C1
